id,visitors
air_04341b588bde96cd_2017-05-08,34.95922587737246
air_04341b588bde96cd_2017-05-09,30.160555767228377
air_04341b588bde96cd_2017-05-10,32.86170322112197
air_04341b588bde96cd_2017-05-11,25.074146266148777
air_04341b588bde96cd_2017-05-12,45.25151941201953
air_04341b588bde96cd_2017-05-13,46.995554205337584
air_04341b588bde96cd_2017-05-14,41.61135436644139
air_04341b588bde96cd_2017-05-15,34.95922587737246
air_04341b588bde96cd_2017-05-16,30.160555767228377
air_04341b588bde96cd_2017-05-17,32.86170322112197
air_04341b588bde96cd_2017-05-18,25.074146266148777
air_04341b588bde96cd_2017-05-19,45.25151941201953
air_04341b588bde96cd_2017-05-20,46.995554205337584
air_04341b588bde96cd_2017-05-21,41.61135436644139
air_04341b588bde96cd_2017-05-22,34.95922587737246
air_04341b588bde96cd_2017-05-23,30.160555767228377
air_04341b588bde96cd_2017-05-24,32.86170322112197
air_04341b588bde96cd_2017-05-25,25.074146266148777
air_04341b588bde96cd_2017-05-26,45.25151941201953
air_04341b588bde96cd_2017-05-27,46.995554205337584
air_04341b588bde96cd_2017-05-28,41.61135436644139
air_04341b588bde96cd_2017-05-29,34.95922587737246
air_04341b588bde96cd_2017-05-30,30.160555767228377
air_04341b588bde96cd_2017-05-31,32.86170322112197
air_049f6d5b402a31b2_2017-04-23,4.156061135404108
air_049f6d5b402a31b2_2017-04-24,9.852776288164964
air_049f6d5b402a31b2_2017-04-25,8.19945789462121
air_049f6d5b402a31b2_2017-04-26,11.288775033290896
air_049f6d5b402a31b2_2017-04-27,9.11922302997068
air_049f6d5b402a31b2_2017-04-28,13.97626882020321
air_049f6d5b402a31b2_2017-04-29,20.246708601238623
air_049f6d5b402a31b2_2017-04-30,4.156061135404108
air_049f6d5b402a31b2_2017-05-01,9.852776288164964
air_049f6d5b402a31b2_2017-05-02,8.19945789462121
air_049f6d5b402a31b2_2017-05-03,16.0
air_049f6d5b402a31b2_2017-05-04,15.645947264848393
air_049f6d5b402a31b2_2017-05-05,15.096746268982006
air_049f6d5b402a31b2_2017-05-06,20.246708601238623
air_049f6d5b402a31b2_2017-05-07,4.156061135404108
air_049f6d5b402a31b2_2017-05-08,9.852776288164964
air_049f6d5b402a31b2_2017-05-09,8.19945789462121
air_049f6d5b402a31b2_2017-05-10,11.288775033290896
air_049f6d5b402a31b2_2017-05-11,9.11922302997068
air_049f6d5b402a31b2_2017-05-12,13.97626882020321
air_049f6d5b402a31b2_2017-05-13,20.246708601238623
air_049f6d5b402a31b2_2017-05-14,4.156061135404108
air_049f6d5b402a31b2_2017-05-15,9.852776288164964
air_049f6d5b402a31b2_2017-05-16,8.19945789462121
air_049f6d5b402a31b2_2017-05-17,11.288775033290896
air_049f6d5b402a31b2_2017-05-18,9.11922302997068
air_049f6d5b402a31b2_2017-05-19,13.97626882020321
air_049f6d5b402a31b2_2017-05-20,20.246708601238623
air_049f6d5b402a31b2_2017-05-21,4.156061135404108
air_049f6d5b402a31b2_2017-05-22,9.852776288164964
air_049f6d5b402a31b2_2017-05-23,8.19945789462121
air_049f6d5b402a31b2_2017-05-24,11.288775033290896
air_049f6d5b402a31b2_2017-05-25,9.11922302997068
air_049f6d5b402a31b2_2017-05-26,13.97626882020321
air_049f6d5b402a31b2_2017-05-27,20.246708601238623
air_049f6d5b402a31b2_2017-05-28,4.156061135404108
air_049f6d5b402a31b2_2017-05-29,9.852776288164964
air_049f6d5b402a31b2_2017-05-30,8.19945789462121
air_049f6d5b402a31b2_2017-05-31,11.288775033290896
air_04cae7c1bc9b2a0b_2017-04-23,20.214678608512198
air_04cae7c1bc9b2a0b_2017-04-24,14.377784626197183
air_04cae7c1bc9b2a0b_2017-04-25,17.65542431261988
air_04cae7c1bc9b2a0b_2017-04-26,18.48178621226591
air_04cae7c1bc9b2a0b_2017-04-27,15.262152231888946
air_04cae7c1bc9b2a0b_2017-04-28,32.558279436758724
air_04cae7c1bc9b2a0b_2017-04-29,40.47307783354503
air_04cae7c1bc9b2a0b_2017-04-30,20.214678608512198
air_04cae7c1bc9b2a0b_2017-05-01,14.377784626197183
air_04cae7c1bc9b2a0b_2017-05-02,17.65542431261988
air_04cae7c1bc9b2a0b_2017-05-03,25.0
air_04cae7c1bc9b2a0b_2017-05-04,50.048769964011605
air_04cae7c1bc9b2a0b_2017-05-05,55.53210447940103
air_04cae7c1bc9b2a0b_2017-05-06,40.47307783354503
air_04cae7c1bc9b2a0b_2017-05-07,20.214678608512198
air_04cae7c1bc9b2a0b_2017-05-08,14.377784626197183
air_04cae7c1bc9b2a0b_2017-05-09,17.65542431261988
air_04cae7c1bc9b2a0b_2017-05-10,18.48178621226591
air_04cae7c1bc9b2a0b_2017-05-11,15.262152231888946
air_04cae7c1bc9b2a0b_2017-05-12,32.558279436758724
air_04cae7c1bc9b2a0b_2017-05-13,40.47307783354503
air_04cae7c1bc9b2a0b_2017-05-14,20.214678608512198
air_04cae7c1bc9b2a0b_2017-05-15,14.377784626197183
air_04cae7c1bc9b2a0b_2017-05-16,17.65542431261988
air_04cae7c1bc9b2a0b_2017-05-17,18.48178621226591
air_04cae7c1bc9b2a0b_2017-05-18,15.262152231888946
air_04cae7c1bc9b2a0b_2017-05-19,32.558279436758724
air_04cae7c1bc9b2a0b_2017-05-20,40.47307783354503
air_04cae7c1bc9b2a0b_2017-05-21,20.214678608512198
air_04cae7c1bc9b2a0b_2017-05-22,14.377784626197183
air_04cae7c1bc9b2a0b_2017-05-23,17.65542431261988
air_04cae7c1bc9b2a0b_2017-05-24,18.48178621226591
air_04cae7c1bc9b2a0b_2017-05-25,15.262152231888946
air_04cae7c1bc9b2a0b_2017-05-26,32.558279436758724
air_04cae7c1bc9b2a0b_2017-05-27,40.47307783354503
air_04cae7c1bc9b2a0b_2017-05-28,20.214678608512198
air_04cae7c1bc9b2a0b_2017-05-29,14.377784626197183
air_04cae7c1bc9b2a0b_2017-05-30,17.65542431261988
air_04cae7c1bc9b2a0b_2017-05-31,18.48178621226591
air_0585011fa179bcce_2017-04-23,4.447785364889183
air_0585011fa179bcce_2017-04-24,3.7174152966986456
air_0585011fa179bcce_2017-04-25,3.1239509247700776
air_0585011fa179bcce_2017-04-26,5.020024368025151
air_0585011fa179bcce_2017-04-27,5.590297485646166
air_0585011fa179bcce_2017-04-28,4.445815370333847
air_0585011fa179bcce_2017-04-29,6.976073880358065
air_0585011fa179bcce_2017-04-30,4.447785364889183
air_0585011fa179bcce_2017-05-01,3.7174152966986456
air_0585011fa179bcce_2017-05-02,3.1239509247700776
air_0585011fa179bcce_2017-05-04,5.726560618663236
air_0585011fa179bcce_2017-05-05,7.524186567245502
air_0585011fa179bcce_2017-05-06,6.976073880358065
air_0585011fa179bcce_2017-05-07,4.447785364889183
air_0585011fa179bcce_2017-05-08,3.7174152966986456
air_0585011fa179bcce_2017-05-09,3.1239509247700776
air_0585011fa179bcce_2017-05-10,5.020024368025151
air_0585011fa179bcce_2017-05-11,5.590297485646166
air_0585011fa179bcce_2017-05-12,4.445815370333847
air_0585011fa179bcce_2017-05-13,6.976073880358065
air_0585011fa179bcce_2017-05-14,4.447785364889183
air_0585011fa179bcce_2017-05-15,3.7174152966986456
air_0585011fa179bcce_2017-05-16,3.1239509247700776
air_0585011fa179bcce_2017-05-17,5.020024368025151
air_0585011fa179bcce_2017-05-18,5.590297485646166
air_0585011fa179bcce_2017-05-19,4.445815370333847
air_0585011fa179bcce_2017-05-20,6.976073880358065
air_0585011fa179bcce_2017-05-21,4.447785364889183
air_0585011fa179bcce_2017-05-22,3.7174152966986456
air_0585011fa179bcce_2017-05-23,3.1239509247700776
air_0585011fa179bcce_2017-05-24,5.020024368025151
air_0585011fa179bcce_2017-05-25,5.590297485646166
air_0585011fa179bcce_2017-05-26,4.445815370333847
air_0585011fa179bcce_2017-05-27,6.976073880358065
air_0585011fa179bcce_2017-05-28,4.447785364889183
air_0585011fa179bcce_2017-05-29,3.7174152966986456
air_0585011fa179bcce_2017-05-30,3.1239509247700776
air_0585011fa179bcce_2017-05-31,5.020024368025151
air_05c325d315cc17f5_2017-04-23,28.42676257271149
air_05c325d315cc17f5_2017-04-24,20.34523546944314
air_05c325d315cc17f5_2017-04-25,21.124111425193753
air_05c325d315cc17f5_2017-04-26,23.54393947751491
air_05c325d315cc17f5_2017-04-27,22.628375747245357
air_05c325d315cc17f5_2017-04-28,23.464658881291314
air_05c325d315cc17f5_2017-04-29,31.13550682939496
air_05c325d315cc17f5_2017-04-30,28.42676257271149
air_05c325d315cc17f5_2017-05-01,20.34523546944314
air_05c325d315cc17f5_2017-05-02,21.124111425193753
air_05c325d315cc17f5_2017-05-03,29.04784702403697
air_05c325d315cc17f5_2017-05-04,37.717777726584366
air_05c325d315cc17f5_2017-05-05,30.57140923239794
air_05c325d315cc17f5_2017-05-06,31.13550682939496
air_05c325d315cc17f5_2017-05-07,28.42676257271149
air_05c325d315cc17f5_2017-05-08,20.34523546944314
air_05c325d315cc17f5_2017-05-09,21.124111425193753
air_05c325d315cc17f5_2017-05-10,23.54393947751491
air_05c325d315cc17f5_2017-05-11,22.628375747245357
air_05c325d315cc17f5_2017-05-12,23.464658881291314
air_05c325d315cc17f5_2017-05-13,31.13550682939496
air_05c325d315cc17f5_2017-05-14,28.42676257271149
air_05c325d315cc17f5_2017-05-15,20.34523546944314
air_05c325d315cc17f5_2017-05-16,21.124111425193753
air_05c325d315cc17f5_2017-05-17,23.54393947751491
air_05c325d315cc17f5_2017-05-18,22.628375747245357
air_05c325d315cc17f5_2017-05-19,23.464658881291314
air_05c325d315cc17f5_2017-05-20,31.13550682939496
air_05c325d315cc17f5_2017-05-21,28.42676257271149
air_05c325d315cc17f5_2017-05-22,20.34523546944314
air_05c325d315cc17f5_2017-05-23,21.124111425193753
air_05c325d315cc17f5_2017-05-24,23.54393947751491
air_05c325d315cc17f5_2017-05-25,22.628375747245357
air_05c325d315cc17f5_2017-05-26,23.464658881291314
air_05c325d315cc17f5_2017-05-27,31.13550682939496
air_05c325d315cc17f5_2017-05-28,28.42676257271149
air_05c325d315cc17f5_2017-05-29,20.34523546944314
air_05c325d315cc17f5_2017-05-30,21.124111425193753
air_05c325d315cc17f5_2017-05-31,23.54393947751491
air_0647f17b4dc041c8_2017-04-23,52.69700890334352
air_0647f17b4dc041c8_2017-04-24,29.938525731251264
